@ NAME             %19s "TRACK.OBS0002.P0001"
@ TYPE             %08s "TRACKOBS"
@ TITLE            %15s "ESR ring optics"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "10/01/25"
@ TIME             %08s "18.55.24"
*     NUMBER       TURN                  X                 PX                  Y                 PY                  T                 PT                  S                  E 
$         %d         %d                %le                %le                %le                %le                %le                %le                %le                %le 
          1         67                  0                  0                  0                  0        8258.024487                  0         34.7526808        209.3975473
          1         68                  0                  0                  0                  0        8382.540761                  0         34.7526808        209.3975473
          1         69                  0                  0                  0                  0        8507.057034                  0         34.7526808        209.3975473
          1         70                  0                  0                  0                  0        8631.573308                  0         34.7526808        209.3975473
          1         71                  0                  0                  0                  0        8756.089581                  0         34.7526808        209.3975473
          1         72                  0                  0                  0                  0        8880.605855                  0         34.7526808        209.3975473
          1         73                  0                  0                  0                  0        9005.122129                  0         34.7526808        209.3975473
          1         74                  0                  0                  0                  0        9129.638402                  0         34.7526808        209.3975473
          1         75                  0                  0                  0                  0        9254.154676                  0         34.7526808        209.3975473
          1         76                  0                  0                  0                  0         9378.67095                  0         34.7526808        209.3975473
          1         77                  0                  0                  0                  0        9503.187223                  0         34.7526808        209.3975473
          1         78                  0                  0                  0                  0        9627.703497                  0         34.7526808        209.3975473
          1         79                  0                  0                  0                  0         9752.21977                  0         34.7526808        209.3975473
          1         80                  0                  0                  0                  0        9876.736044                  0         34.7526808        209.3975473
          1         81                  0                  0                  0                  0        10001.25232                  0         34.7526808        209.3975473
          1         82                  0                  0                  0                  0        10125.76859                  0         34.7526808        209.3975473
          1         83                  0                  0                  0                  0        10250.28486                  0         34.7526808        209.3975473
          1         84                  0                  0                  0                  0        10374.80114                  0         34.7526808        209.3975473
          1         85                  0                  0                  0                  0        10499.31741                  0         34.7526808        209.3975473
          1         86                  0                  0                  0                  0        10623.83369                  0         34.7526808        209.3975473
          1         87                  0                  0                  0                  0        10748.34996                  0         34.7526808        209.3975473
          1         88                  0                  0                  0                  0        10872.86623                  0         34.7526808        209.3975473
          1         89                  0                  0                  0                  0        10997.38251                  0         34.7526808        209.3975473
          1         90                  0                  0                  0                  0        11121.89878                  0         34.7526808        209.3975473
          1         91                  0                  0                  0                  0        11246.41505                  0         34.7526808        209.3975473
          1         92                  0                  0                  0                  0        11370.93133                  0         34.7526808        209.3975473
          1         93                  0                  0                  0                  0         11495.4476                  0         34.7526808        209.3975473
          1         94                  0                  0                  0                  0        11619.96387                  0         34.7526808        209.3975473
          1         95                  0                  0                  0                  0        11744.48015                  0         34.7526808        209.3975473
          1         96                  0                  0                  0                  0        11868.99642                  0         34.7526808        209.3975473
          1         97                  0                  0                  0                  0         11993.5127                  0         34.7526808        209.3975473
          1         98                  0                  0                  0                  0        12118.02897                  0         34.7526808        209.3975473
          1         99                  0                  0                  0                  0        12242.54524                  0         34.7526808        209.3975473
          1        100                  0                  0                  0                  0        12367.06152                  0         34.7526808        209.3975473
          1        101                  0                  0                  0                  0        12491.57779                  0         34.7526808        209.3975473
          1        102                  0                  0                  0                  0        12616.09406                  0         34.7526808        209.3975473
          1        103                  0                  0                  0                  0        12740.61034                  0         34.7526808        209.3975473
          1        104                  0                  0                  0                  0        12865.12661                  0         34.7526808        209.3975473
          1        105                  0                  0                  0                  0        12989.64288                  0         34.7526808        209.3975473
          1        106                  0                  0                  0                  0        13114.15916                  0         34.7526808        209.3975473
          1        107                  0                  0                  0                  0        13238.67543                  0         34.7526808        209.3975473
          1        108                  0                  0                  0                  0        13363.19171                  0         34.7526808        209.3975473
          1        109                  0                  0                  0                  0        13487.70798                  0         34.7526808        209.3975473
          1        110                  0                  0                  0                  0        13612.22425                  0         34.7526808        209.3975473
          1        111                  0                  0                  0                  0        13736.74053                  0         34.7526808        209.3975473
          1        112                  0                  0                  0                  0         13861.2568                  0         34.7526808        209.3975473
          1        113                  0                  0                  0                  0        13985.77307                  0         34.7526808        209.3975473
          1        114                  0                  0                  0                  0        14110.28935                  0         34.7526808        209.3975473
          1        115                  0                  0                  0                  0        14234.80562                  0         34.7526808        209.3975473
          1        116                  0                  0                  0                  0        14359.32189                  0         34.7526808        209.3975473
          1        117                  0                  0                  0                  0        14483.83817                  0         34.7526808        209.3975473
          1        118                  0                  0                  0                  0        14608.35444                  0         34.7526808        209.3975473
          1        119                  0                  0                  0                  0        14732.87072                  0         34.7526808        209.3975473
          1        120                  0                  0                  0                  0        14857.38699                  0         34.7526808        209.3975473
          1        121                  0                  0                  0                  0        14981.90326                  0         34.7526808        209.3975473
          1        122                  0                  0                  0                  0        15106.41954                  0         34.7526808        209.3975473
          1        123                  0                  0                  0                  0        15230.93581                  0         34.7526808        209.3975473
          1        124                  0                  0                  0                  0        15355.45208                  0         34.7526808        209.3975473
          1        125                  0                  0                  0                  0        15479.96836                  0         34.7526808        209.3975473
          1        126                  0                  0                  0                  0        15604.48463                  0         34.7526808        209.3975473
          1        127                  0                  0                  0                  0         15729.0009                  0         34.7526808        209.3975473
          1        128                  0                  0                  0                  0        15853.51718                  0         34.7526808        209.3975473
          1        129                  0                  0                  0                  0        15978.03345                  0         34.7526808        209.3975473
          1        130                  0                  0                  0                  0        16102.54973                  0         34.7526808        209.3975473
          1        131                  0                  0                  0                  0          16227.066                  0         34.7526808        209.3975473
          1        132                  0                  0                  0                  0        16351.58227                  0         34.7526808        209.3975473
          1        133                  0                  0                  0                  0        16476.09855                  0         34.7526808        209.3975473
          1        134                  0                  0                  0                  0        16600.61482                  0         34.7526808        209.3975473
          1        135                  0                  0                  0                  0        16725.13109                  0         34.7526808        209.3975473
          1        136                  0                  0                  0                  0        16849.64737                  0         34.7526808        209.3975473
          1        137                  0                  0                  0                  0        16974.16364                  0         34.7526808        209.3975473
          1        138                  0                  0                  0                  0        17098.67991                  0         34.7526808        209.3975473
          1        139                  0                  0                  0                  0        17223.19619                  0         34.7526808        209.3975473
          1        140                  0                  0                  0                  0        17347.71246                  0         34.7526808        209.3975473
          1        141                  0                  0                  0                  0        17472.22874                  0         34.7526808        209.3975473
          1        142                  0                  0                  0                  0        17596.74501                  0         34.7526808        209.3975473
          1        143                  0                  0                  0                  0        17721.26128                  0         34.7526808        209.3975473
          1        144                  0                  0                  0                  0        17845.77756                  0         34.7526808        209.3975473
          1        145                  0                  0                  0                  0        17970.29383                  0         34.7526808        209.3975473
          1        146                  0                  0                  0                  0         18094.8101                  0         34.7526808        209.3975473
          1        147                  0                  0                  0                  0        18219.32638                  0         34.7526808        209.3975473
          1        148                  0                  0                  0                  0        18343.84265                  0         34.7526808        209.3975473
          1        149                  0                  0                  0                  0        18468.35892                  0         34.7526808        209.3975473
          1        150                  0                  0                  0                  0         18592.8752                  0         34.7526808        209.3975473
          1        151                  0                  0                  0                  0        18717.39147                  0         34.7526808        209.3975473
          1        152                  0                  0                  0                  0        18841.90774                  0         34.7526808        209.3975473
          1        153                  0                  0                  0                  0        18966.42402                  0         34.7526808        209.3975473
          1        154                  0                  0                  0                  0        19090.94029                  0         34.7526808        209.3975473
          1        155                  0                  0                  0                  0        19215.45657                  0         34.7526808        209.3975473
          1        156                  0                  0                  0                  0        19339.97284                  0         34.7526808        209.3975473
          1        157                  0                  0                  0                  0        19464.48911                  0         34.7526808        209.3975473
          1        158                  0                  0                  0                  0        19589.00539                  0         34.7526808        209.3975473
          1        159                  0                  0                  0                  0        19713.52166                  0         34.7526808        209.3975473
          1        160                  0                  0                  0                  0        19838.03793                  0         34.7526808        209.3975473
          1        161                  0                  0                  0                  0        19962.55421                  0         34.7526808        209.3975473
          1        162                  0                  0                  0                  0        20087.07048                  0         34.7526808        209.3975473
          1        163                  0                  0                  0                  0        20211.58675                  0         34.7526808        209.3975473
          1        164                  0                  0                  0                  0        20336.10303                  0         34.7526808        209.3975473
          1        165                  0                  0                  0                  0         20460.6193                  0         34.7526808        209.3975473
          1        166                  0                  0                  0                  0        20585.13558                  0         34.7526808        209.3975473
          1        167                  0                  0                  0                  0        20709.65185                  0         34.7526808        209.3975473
          1        168                  0                  0                  0                  0        20834.16812                  0         34.7526808        209.3975473
          1        169                  0                  0                  0                  0         20958.6844                  0         34.7526808        209.3975473
          1        170                  0                  0                  0                  0        21083.20067                  0         34.7526808        209.3975473
          1        171                  0                  0                  0                  0        21207.71694                  0         34.7526808        209.3975473
          1        172                  0                  0                  0                  0        21332.23322                  0         34.7526808        209.3975473
          1        173                  0                  0                  0                  0        21456.74949                  0         34.7526808        209.3975473
          1        174                  0                  0                  0                  0        21581.26576                  0         34.7526808        209.3975473
          1        175                  0                  0                  0                  0        21705.78204                  0         34.7526808        209.3975473
          1        176                  0                  0                  0                  0        21830.29831                  0         34.7526808        209.3975473
          1        177                  0                  0                  0                  0        21954.81459                  0         34.7526808        209.3975473
          1        178                  0                  0                  0                  0        22079.33086                  0         34.7526808        209.3975473
          1        179                  0                  0                  0                  0        22203.84713                  0         34.7526808        209.3975473
          1        180                  0                  0                  0                  0        22328.36341                  0         34.7526808        209.3975473
          1        181                  0                  0                  0                  0        22452.87968                  0         34.7526808        209.3975473
          1        182                  0                  0                  0                  0        22577.39595                  0         34.7526808        209.3975473
          1        183                  0                  0                  0                  0        22701.91223                  0         34.7526808        209.3975473
          1        184                  0                  0                  0                  0         22826.4285                  0         34.7526808        209.3975473
          1        185                  0                  0                  0                  0        22950.94477                  0         34.7526808        209.3975473
          1        186                  0                  0                  0                  0        23075.46105                  0         34.7526808        209.3975473
          1        187                  0                  0                  0                  0        23199.97732                  0         34.7526808        209.3975473
          1        188                  0                  0                  0                  0         23324.4936                  0         34.7526808        209.3975473
          1        189                  0                  0                  0                  0        23449.00987                  0         34.7526808        209.3975473
          1        190                  0                  0                  0                  0        23573.52614                  0         34.7526808        209.3975473
          1        191                  0                  0                  0                  0        23698.04242                  0         34.7526808        209.3975473
          1        192                  0                  0                  0                  0        23822.55869                  0         34.7526808        209.3975473
          1        193                  0                  0                  0                  0        23947.07496                  0         34.7526808        209.3975473
          1        194                  0                  0                  0                  0        24071.59124                  0         34.7526808        209.3975473
          1        195                  0                  0                  0                  0        24196.10751                  0         34.7526808        209.3975473
          1        196                  0                  0                  0                  0        24320.62378                  0         34.7526808        209.3975473
          1        197                  0                  0                  0                  0        24445.14006                  0         34.7526808        209.3975473
          1        198                  0                  0                  0                  0        24569.65633                  0         34.7526808        209.3975473
          1        199                  0                  0                  0                  0        24694.17261                  0         34.7526808        209.3975473
          1        200                  0                  0                  0                  0        24818.68888                  0         34.7526808        209.3975473
          1        201                  0                  0                  0                  0        24943.20515                  0         34.7526808        209.3975473
          1        202                  0                  0                  0                  0        25067.72143                  0         34.7526808        209.3975473
          1        203                  0                  0                  0                  0         25192.2377                  0         34.7526808        209.3975473
          1        204                  0                  0                  0                  0        25316.75397                  0         34.7526808        209.3975473
          1        205                  0                  0                  0                  0        25441.27025                  0         34.7526808        209.3975473
          1        206                  0                  0                  0                  0        25565.78652                  0         34.7526808        209.3975473
          1        207                  0                  0                  0                  0        25690.30279                  0         34.7526808        209.3975473
          1        208                  0                  0                  0                  0        25814.81907                  0         34.7526808        209.3975473
          1        209                  0                  0                  0                  0        25939.33534                  0         34.7526808        209.3975473
          1        210                  0                  0                  0                  0        26063.85162                  0         34.7526808        209.3975473
          1        211                  0                  0                  0                  0        26188.36789                  0         34.7526808        209.3975473
          1        212                  0                  0                  0                  0        26312.88416                  0         34.7526808        209.3975473
          1        213                  0                  0                  0                  0        26437.40044                  0         34.7526808        209.3975473
          1        214                  0                  0                  0                  0        26561.91671                  0         34.7526808        209.3975473
          1        215                  0                  0                  0                  0        26686.43298                  0         34.7526808        209.3975473
          1        216                  0                  0                  0                  0        26810.94926                  0         34.7526808        209.3975473
          1        217                  0                  0                  0                  0        26935.46553                  0         34.7526808        209.3975473
          1        218                  0                  0                  0                  0         27059.9818                  0         34.7526808        209.3975473
          1        219                  0                  0                  0                  0        27184.49808                  0         34.7526808        209.3975473
          1        220                  0                  0                  0                  0        27309.01435                  0         34.7526808        209.3975473
          1        221                  0                  0                  0                  0        27433.53063                  0         34.7526808        209.3975473
          1        222                  0                  0                  0                  0         27558.0469                  0         34.7526808        209.3975473
          1        223                  0                  0                  0                  0        27682.56317                  0         34.7526808        209.3975473
          1        224                  0                  0                  0                  0        27807.07945                  0         34.7526808        209.3975473
          1        225                  0                  0                  0                  0        27931.59572                  0         34.7526808        209.3975473
          1        226                  0                  0                  0                  0        28056.11199                  0         34.7526808        209.3975473
          1        227                  0                  0                  0                  0        28180.62827                  0         34.7526808        209.3975473
          1        228                  0                  0                  0                  0        28305.14454                  0         34.7526808        209.3975473
          1        229                  0                  0                  0                  0        28429.66081                  0         34.7526808        209.3975473
          1        230                  0                  0                  0                  0        28554.17709                  0         34.7526808        209.3975473
          1        231                  0                  0                  0                  0        28678.69336                  0         34.7526808        209.3975473
          1        232                  0                  0                  0                  0        28803.20963                  0         34.7526808        209.3975473
          1        233                  0                  0                  0                  0        28927.72591                  0         34.7526808        209.3975473
          1        234                  0                  0                  0                  0        29052.24218                  0         34.7526808        209.3975473
          1        235                  0                  0                  0                  0        29176.75846                  0         34.7526808        209.3975473
          1        236                  0                  0                  0                  0        29301.27473                  0         34.7526808        209.3975473
          1        237                  0                  0                  0                  0          29425.791                  0         34.7526808        209.3975473
          1        238                  0                  0                  0                  0        29550.30728                  0         34.7526808        209.3975473
          1        239                  0                  0                  0                  0        29674.82355                  0         34.7526808        209.3975473
          1        240                  0                  0                  0                  0        29799.33982                  0         34.7526808        209.3975473
          1        241                  0                  0                  0                  0         29923.8561                  0         34.7526808        209.3975473
          1        242                  0                  0                  0                  0        30048.37237                  0         34.7526808        209.3975473
          1        243                  0                  0                  0                  0        30172.88864                  0         34.7526808        209.3975473
          1        244                  0                  0                  0                  0        30297.40492                  0         34.7526808        209.3975473
          1        245                  0                  0                  0                  0        30421.92119                  0         34.7526808        209.3975473
          1        246                  0                  0                  0                  0        30546.43747                  0         34.7526808        209.3975473
          1        247                  0                  0                  0                  0        30670.95374                  0         34.7526808        209.3975473
          1        248                  0                  0                  0                  0        30795.47001                  0         34.7526808        209.3975473
          1        249                  0                  0                  0                  0        30919.98629                  0         34.7526808        209.3975473
          1        250                  0                  0                  0                  0        31044.50256                  0         34.7526808        209.3975473
          1        251                  0                  0                  0                  0        31169.01883                  0         34.7526808        209.3975473
          1        252                  0                  0                  0                  0        31293.53511                  0         34.7526808        209.3975473
          1        253                  0                  0                  0                  0        31418.05138                  0         34.7526808        209.3975473
          1        254                  0                  0                  0                  0        31542.56765                  0         34.7526808        209.3975473
          1        255                  0                  0                  0                  0        31667.08393                  0         34.7526808        209.3975473
          1        256                  0                  0                  0                  0         31791.6002                  0         34.7526808        209.3975473
