@ NAME             %19s "TRACK.OBS0001.P0001"
@ TYPE             %08s "TRACKOBS"
@ TITLE            %15s "ESR ring optics"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "10/01/25"
@ TIME             %08s "18.55.24"
*     NUMBER       TURN                  X                 PX                  Y                 PY                  T                 PT                  S                  E 
$         %d         %d                %le                %le                %le                %le                %le                %le                %le                %le 
          1        333                  0                  0                  0                  0        41463.91912                  0                  0        209.3975473
          1        334                  0                  0                  0                  0        41588.43539                  0                  0        209.3975473
          1        335                  0                  0                  0                  0        41712.95166                  0                  0        209.3975473
          1        336                  0                  0                  0                  0        41837.46794                  0                  0        209.3975473
          1        337                  0                  0                  0                  0        41961.98421                  0                  0        209.3975473
          1        338                  0                  0                  0                  0        42086.50048                  0                  0        209.3975473
          1        339                  0                  0                  0                  0        42211.01676                  0                  0        209.3975473
          1        340                  0                  0                  0                  0        42335.53303                  0                  0        209.3975473
          1        341                  0                  0                  0                  0        42460.04931                  0                  0        209.3975473
          1        342                  0                  0                  0                  0        42584.56558                  0                  0        209.3975473
          1        343                  0                  0                  0                  0        42709.08185                  0                  0        209.3975473
          1        344                  0                  0                  0                  0        42833.59813                  0                  0        209.3975473
          1        345                  0                  0                  0                  0         42958.1144                  0                  0        209.3975473
          1        346                  0                  0                  0                  0        43082.63067                  0                  0        209.3975473
          1        347                  0                  0                  0                  0        43207.14695                  0                  0        209.3975473
          1        348                  0                  0                  0                  0        43331.66322                  0                  0        209.3975473
          1        349                  0                  0                  0                  0        43456.17949                  0                  0        209.3975473
          1        350                  0                  0                  0                  0        43580.69577                  0                  0        209.3975473
          1        351                  0                  0                  0                  0        43705.21204                  0                  0        209.3975473
          1        352                  0                  0                  0                  0        43829.72832                  0                  0        209.3975473
          1        353                  0                  0                  0                  0        43954.24459                  0                  0        209.3975473
          1        354                  0                  0                  0                  0        44078.76086                  0                  0        209.3975473
          1        355                  0                  0                  0                  0        44203.27714                  0                  0        209.3975473
          1        356                  0                  0                  0                  0        44327.79341                  0                  0        209.3975473
          1        357                  0                  0                  0                  0        44452.30968                  0                  0        209.3975473
          1        358                  0                  0                  0                  0        44576.82596                  0                  0        209.3975473
          1        359                  0                  0                  0                  0        44701.34223                  0                  0        209.3975473
          1        360                  0                  0                  0                  0         44825.8585                  0                  0        209.3975473
          1        361                  0                  0                  0                  0        44950.37478                  0                  0        209.3975473
          1        362                  0                  0                  0                  0        45074.89105                  0                  0        209.3975473
          1        363                  0                  0                  0                  0        45199.40733                  0                  0        209.3975473
          1        364                  0                  0                  0                  0         45323.9236                  0                  0        209.3975473
          1        365                  0                  0                  0                  0        45448.43987                  0                  0        209.3975473
          1        366                  0                  0                  0                  0        45572.95615                  0                  0        209.3975473
          1        367                  0                  0                  0                  0        45697.47242                  0                  0        209.3975473
          1        368                  0                  0                  0                  0        45821.98869                  0                  0        209.3975473
          1        369                  0                  0                  0                  0        45946.50497                  0                  0        209.3975473
          1        370                  0                  0                  0                  0        46071.02124                  0                  0        209.3975473
          1        371                  0                  0                  0                  0        46195.53751                  0                  0        209.3975473
          1        372                  0                  0                  0                  0        46320.05379                  0                  0        209.3975473
          1        373                  0                  0                  0                  0        46444.57006                  0                  0        209.3975473
          1        374                  0                  0                  0                  0        46569.08634                  0                  0        209.3975473
          1        375                  0                  0                  0                  0        46693.60261                  0                  0        209.3975473
          1        376                  0                  0                  0                  0        46818.11888                  0                  0        209.3975473
          1        377                  0                  0                  0                  0        46942.63516                  0                  0        209.3975473
          1        378                  0                  0                  0                  0        47067.15143                  0                  0        209.3975473
          1        379                  0                  0                  0                  0         47191.6677                  0                  0        209.3975473
          1        380                  0                  0                  0                  0        47316.18398                  0                  0        209.3975473
          1        381                  0                  0                  0                  0        47440.70025                  0                  0        209.3975473
          1        382                  0                  0                  0                  0        47565.21652                  0                  0        209.3975473
          1        383                  0                  0                  0                  0         47689.7328                  0                  0        209.3975473
          1        384                  0                  0                  0                  0        47814.24907                  0                  0        209.3975473
          1        385                  0                  0                  0                  0        47938.76535                  0                  0        209.3975473
          1        386                  0                  0                  0                  0        48063.28162                  0                  0        209.3975473
          1        387                  0                  0                  0                  0        48187.79789                  0                  0        209.3975473
          1        388                  0                  0                  0                  0        48312.31417                  0                  0        209.3975473
          1        389                  0                  0                  0                  0        48436.83044                  0                  0        209.3975473
          1        390                  0                  0                  0                  0        48561.34671                  0                  0        209.3975473
          1        391                  0                  0                  0                  0        48685.86299                  0                  0        209.3975473
          1        392                  0                  0                  0                  0        48810.37926                  0                  0        209.3975473
          1        393                  0                  0                  0                  0        48934.89553                  0                  0        209.3975473
          1        394                  0                  0                  0                  0        49059.41181                  0                  0        209.3975473
          1        395                  0                  0                  0                  0        49183.92808                  0                  0        209.3975473
          1        396                  0                  0                  0                  0        49308.44436                  0                  0        209.3975473
          1        397                  0                  0                  0                  0        49432.96063                  0                  0        209.3975473
          1        398                  0                  0                  0                  0         49557.4769                  0                  0        209.3975473
          1        399                  0                  0                  0                  0        49681.99318                  0                  0        209.3975473
          1        400                  0                  0                  0                  0        49806.50945                  0                  0        209.3975473
          1        401                  0                  0                  0                  0        49931.02572                  0                  0        209.3975473
          1        402                  0                  0                  0                  0          50055.542                  0                  0        209.3975473
          1        403                  0                  0                  0                  0        50180.05827                  0                  0        209.3975473
          1        404                  0                  0                  0                  0        50304.57454                  0                  0        209.3975473
          1        405                  0                  0                  0                  0        50429.09082                  0                  0        209.3975473
          1        406                  0                  0                  0                  0        50553.60709                  0                  0        209.3975473
          1        407                  0                  0                  0                  0        50678.12336                  0                  0        209.3975473
          1        408                  0                  0                  0                  0        50802.63964                  0                  0        209.3975473
          1        409                  0                  0                  0                  0        50927.15591                  0                  0        209.3975473
          1        410                  0                  0                  0                  0        51051.67219                  0                  0        209.3975473
          1        411                  0                  0                  0                  0        51176.18846                  0                  0        209.3975473
          1        412                  0                  0                  0                  0        51300.70473                  0                  0        209.3975473
          1        413                  0                  0                  0                  0        51425.22101                  0                  0        209.3975473
          1        414                  0                  0                  0                  0        51549.73728                  0                  0        209.3975473
          1        415                  0                  0                  0                  0        51674.25355                  0                  0        209.3975473
          1        416                  0                  0                  0                  0        51798.76983                  0                  0        209.3975473
          1        417                  0                  0                  0                  0         51923.2861                  0                  0        209.3975473
          1        418                  0                  0                  0                  0        52047.80237                  0                  0        209.3975473
          1        419                  0                  0                  0                  0        52172.31865                  0                  0        209.3975473
          1        420                  0                  0                  0                  0        52296.83492                  0                  0        209.3975473
          1        421                  0                  0                  0                  0         52421.3512                  0                  0        209.3975473
          1        422                  0                  0                  0                  0        52545.86747                  0                  0        209.3975473
          1        423                  0                  0                  0                  0        52670.38374                  0                  0        209.3975473
          1        424                  0                  0                  0                  0        52794.90002                  0                  0        209.3975473
          1        425                  0                  0                  0                  0        52919.41629                  0                  0        209.3975473
          1        426                  0                  0                  0                  0        53043.93256                  0                  0        209.3975473
          1        427                  0                  0                  0                  0        53168.44884                  0                  0        209.3975473
          1        428                  0                  0                  0                  0        53292.96511                  0                  0        209.3975473
          1        429                  0                  0                  0                  0        53417.48138                  0                  0        209.3975473
          1        430                  0                  0                  0                  0        53541.99766                  0                  0        209.3975473
          1        431                  0                  0                  0                  0        53666.51393                  0                  0        209.3975473
          1        432                  0                  0                  0                  0        53791.03021                  0                  0        209.3975473
          1        433                  0                  0                  0                  0        53915.54648                  0                  0        209.3975473
          1        434                  0                  0                  0                  0        54040.06275                  0                  0        209.3975473
          1        435                  0                  0                  0                  0        54164.57903                  0                  0        209.3975473
          1        436                  0                  0                  0                  0         54289.0953                  0                  0        209.3975473
          1        437                  0                  0                  0                  0        54413.61157                  0                  0        209.3975473
          1        438                  0                  0                  0                  0        54538.12785                  0                  0        209.3975473
          1        439                  0                  0                  0                  0        54662.64412                  0                  0        209.3975473
          1        440                  0                  0                  0                  0        54787.16039                  0                  0        209.3975473
          1        441                  0                  0                  0                  0        54911.67667                  0                  0        209.3975473
          1        442                  0                  0                  0                  0        55036.19294                  0                  0        209.3975473
          1        443                  0                  0                  0                  0        55160.70922                  0                  0        209.3975473
          1        444                  0                  0                  0                  0        55285.22549                  0                  0        209.3975473
          1        445                  0                  0                  0                  0        55409.74176                  0                  0        209.3975473
          1        446                  0                  0                  0                  0        55534.25804                  0                  0        209.3975473
          1        447                  0                  0                  0                  0        55658.77431                  0                  0        209.3975473
          1        448                  0                  0                  0                  0        55783.29058                  0                  0        209.3975473
          1        449                  0                  0                  0                  0        55907.80686                  0                  0        209.3975473
          1        450                  0                  0                  0                  0        56032.32313                  0                  0        209.3975473
          1        451                  0                  0                  0                  0         56156.8394                  0                  0        209.3975473
          1        452                  0                  0                  0                  0        56281.35568                  0                  0        209.3975473
          1        453                  0                  0                  0                  0        56405.87195                  0                  0        209.3975473
          1        454                  0                  0                  0                  0        56530.38823                  0                  0        209.3975473
          1        455                  0                  0                  0                  0         56654.9045                  0                  0        209.3975473
          1        456                  0                  0                  0                  0        56779.42077                  0                  0        209.3975473
          1        457                  0                  0                  0                  0        56903.93705                  0                  0        209.3975473
          1        458                  0                  0                  0                  0        57028.45332                  0                  0        209.3975473
          1        459                  0                  0                  0                  0        57152.96959                  0                  0        209.3975473
          1        460                  0                  0                  0                  0        57277.48587                  0                  0        209.3975473
          1        461                  0                  0                  0                  0        57402.00214                  0                  0        209.3975473
          1        462                  0                  0                  0                  0        57526.51841                  0                  0        209.3975473
          1        463                  0                  0                  0                  0        57651.03469                  0                  0        209.3975473
          1        464                  0                  0                  0                  0        57775.55096                  0                  0        209.3975473
          1        465                  0                  0                  0                  0        57900.06724                  0                  0        209.3975473
          1        466                  0                  0                  0                  0        58024.58351                  0                  0        209.3975473
          1        467                  0                  0                  0                  0        58149.09978                  0                  0        209.3975473
          1        468                  0                  0                  0                  0        58273.61606                  0                  0        209.3975473
          1        469                  0                  0                  0                  0        58398.13233                  0                  0        209.3975473
          1        470                  0                  0                  0                  0         58522.6486                  0                  0        209.3975473
          1        471                  0                  0                  0                  0        58647.16488                  0                  0        209.3975473
          1        472                  0                  0                  0                  0        58771.68115                  0                  0        209.3975473
          1        473                  0                  0                  0                  0        58896.19742                  0                  0        209.3975473
          1        474                  0                  0                  0                  0         59020.7137                  0                  0        209.3975473
          1        475                  0                  0                  0                  0        59145.22997                  0                  0        209.3975473
          1        476                  0                  0                  0                  0        59269.74625                  0                  0        209.3975473
          1        477                  0                  0                  0                  0        59394.26252                  0                  0        209.3975473
          1        478                  0                  0                  0                  0        59518.77879                  0                  0        209.3975473
          1        479                  0                  0                  0                  0        59643.29507                  0                  0        209.3975473
          1        480                  0                  0                  0                  0        59767.81134                  0                  0        209.3975473
          1        481                  0                  0                  0                  0        59892.32761                  0                  0        209.3975473
          1        482                  0                  0                  0                  0        60016.84389                  0                  0        209.3975473
          1        483                  0                  0                  0                  0        60141.36016                  0                  0        209.3975473
          1        484                  0                  0                  0                  0        60265.87643                  0                  0        209.3975473
          1        485                  0                  0                  0                  0        60390.39271                  0                  0        209.3975473
          1        486                  0                  0                  0                  0        60514.90898                  0                  0        209.3975473
          1        487                  0                  0                  0                  0        60639.42525                  0                  0        209.3975473
          1        488                  0                  0                  0                  0        60763.94153                  0                  0        209.3975473
          1        489                  0                  0                  0                  0         60888.4578                  0                  0        209.3975473
          1        490                  0                  0                  0                  0        61012.97408                  0                  0        209.3975473
          1        491                  0                  0                  0                  0        61137.49035                  0                  0        209.3975473
          1        492                  0                  0                  0                  0        61262.00662                  0                  0        209.3975473
          1        493                  0                  0                  0                  0         61386.5229                  0                  0        209.3975473
          1        494                  0                  0                  0                  0        61511.03917                  0                  0        209.3975473
          1        495                  0                  0                  0                  0        61635.55544                  0                  0        209.3975473
          1        496                  0                  0                  0                  0        61760.07172                  0                  0        209.3975473
          1        497                  0                  0                  0                  0        61884.58799                  0                  0        209.3975473
          1        498                  0                  0                  0                  0        62009.10426                  0                  0        209.3975473
          1        499                  0                  0                  0                  0        62133.62054                  0                  0        209.3975473
          1        500                  0                  0                  0                  0        62258.13681                  0                  0        209.3975473
          1        501                  0                  0                  0                  0        62382.65309                  0                  0        209.3975473
          1        502                  0                  0                  0                  0        62507.16936                  0                  0        209.3975473
          1        503                  0                  0                  0                  0        62631.68563                  0                  0        209.3975473
          1        504                  0                  0                  0                  0        62756.20191                  0                  0        209.3975473
          1        505                  0                  0                  0                  0        62880.71818                  0                  0        209.3975473
          1        506                  0                  0                  0                  0        63005.23445                  0                  0        209.3975473
          1        507                  0                  0                  0                  0        63129.75073                  0                  0        209.3975473
          1        508                  0                  0                  0                  0          63254.267                  0                  0        209.3975473
          1        509                  0                  0                  0                  0        63378.78327                  0                  0        209.3975473
          1        510                  0                  0                  0                  0        63503.29955                  0                  0        209.3975473
          1        511                  0                  0                  0                  0        63627.81582                  0                  0        209.3975473
          1        512                  0                  0                  0                  0         63752.3321                  0                  0        209.3975473
          1        513                  0                  0                  0                  0        63876.84837                  0                  0        209.3975473
          1        514                  0                  0                  0                  0        64001.36464                  0                  0        209.3975473
          1        515                  0                  0                  0                  0        64125.88092                  0                  0        209.3975473
          1        516                  0                  0                  0                  0        64250.39719                  0                  0        209.3975473
          1        517                  0                  0                  0                  0        64374.91346                  0                  0        209.3975473
          1        518                  0                  0                  0                  0        64499.42974                  0                  0        209.3975473
          1        519                  0                  0                  0                  0        64623.94601                  0                  0        209.3975473
          1        520                  0                  0                  0                  0        64748.46228                  0                  0        209.3975473
          1        521                  0                  0                  0                  0        64872.97856                  0                  0        209.3975473
          1        522                  0                  0                  0                  0        64997.49483                  0                  0        209.3975473
          1        523                  0                  0                  0                  0        65122.01111                  0                  0        209.3975473
          1        524                  0                  0                  0                  0        65246.52738                  0                  0        209.3975473
          1        525                  0                  0                  0                  0        65371.04365                  0                  0        209.3975473
          1        526                  0                  0                  0                  0        65495.55993                  0                  0        209.3975473
          1        527                  0                  0                  0                  0         65620.0762                  0                  0        209.3975473
          1        528                  0                  0                  0                  0        65744.59247                  0                  0        209.3975473
          1        529                  0                  0                  0                  0        65869.10875                  0                  0        209.3975473
          1        530                  0                  0                  0                  0        65993.62502                  0                  0        209.3975473
          1        531                  0                  0                  0                  0        66118.14129                  0                  0        209.3975473
          1        532                  0                  0                  0                  0        66242.65757                  0                  0        209.3975473
          1        533                  0                  0                  0                  0        66367.17384                  0                  0        209.3975473
          1        534                  0                  0                  0                  0        66491.69012                  0                  0        209.3975473
          1        535                  0                  0                  0                  0        66616.20639                  0                  0        209.3975473
          1        536                  0                  0                  0                  0        66740.72266                  0                  0        209.3975473
          1        537                  0                  0                  0                  0        66865.23894                  0                  0        209.3975473
          1        538                  0                  0                  0                  0        66989.75521                  0                  0        209.3975473
          1        539                  0                  0                  0                  0        67114.27148                  0                  0        209.3975473
          1        540                  0                  0                  0                  0        67238.78776                  0                  0        209.3975473
          1        541                  0                  0                  0                  0        67363.30403                  0                  0        209.3975473
          1        542                  0                  0                  0                  0         67487.8203                  0                  0        209.3975473
          1        543                  0                  0                  0                  0        67612.33658                  0                  0        209.3975473
          1        544                  0                  0                  0                  0        67736.85285                  0                  0        209.3975473
          1        545                  0                  0                  0                  0        67861.36913                  0                  0        209.3975473
          1        546                  0                  0                  0                  0         67985.8854                  0                  0        209.3975473
          1        547                  0                  0                  0                  0        68110.40167                  0                  0        209.3975473
          1        548                  0                  0                  0                  0        68234.91795                  0                  0        209.3975473
          1        549                  0                  0                  0                  0        68359.43422                  0                  0        209.3975473
          1        550                  0                  0                  0                  0        68483.95049                  0                  0        209.3975473
          1        551                  0                  0                  0                  0        68608.46677                  0                  0        209.3975473
          1        552                  0                  0                  0                  0        68732.98304                  0                  0        209.3975473
          1        553                  0                  0                  0                  0        68857.49931                  0                  0        209.3975473
          1        554                  0                  0                  0                  0        68982.01559                  0                  0        209.3975473
          1        555                  0                  0                  0                  0        69106.53186                  0                  0        209.3975473
          1        556                  0                  0                  0                  0        69231.04813                  0                  0        209.3975473
          1        557                  0                  0                  0                  0        69355.56441                  0                  0        209.3975473
          1        558                  0                  0                  0                  0        69480.08068                  0                  0        209.3975473
          1        559                  0                  0                  0                  0        69604.59696                  0                  0        209.3975473
          1        560                  0                  0                  0                  0        69729.11323                  0                  0        209.3975473
          1        561                  0                  0                  0                  0         69853.6295                  0                  0        209.3975473
          1        562                  0                  0                  0                  0        69978.14578                  0                  0        209.3975473
          1        563                  0                  0                  0                  0        70102.66205                  0                  0        209.3975473
          1        564                  0                  0                  0                  0        70227.17832                  0                  0        209.3975473
          1        565                  0                  0                  0                  0         70351.6946                  0                  0        209.3975473
          1        566                  0                  0                  0                  0        70476.21087                  0                  0        209.3975473
          1        567                  0                  0                  0                  0        70600.72714                  0                  0        209.3975473
          1        568                  0                  0                  0                  0        70725.24342                  0                  0        209.3975473
          1        569                  0                  0                  0                  0        70849.75969                  0                  0        209.3975473
          1        570                  0                  0                  0                  0        70974.27597                  0                  0        209.3975473
          1        571                  0                  0                  0                  0        71098.79224                  0                  0        209.3975473
          1        572                  0                  0                  0                  0        71223.30851                  0                  0        209.3975473
          1        573                  0                  0                  0                  0        71347.82479                  0                  0        209.3975473
          1        574                  0                  0                  0                  0        71472.34106                  0                  0        209.3975473
          1        575                  0                  0                  0                  0        71596.85733                  0                  0        209.3975473
          1        576                  0                  0                  0                  0        71721.37361                  0                  0        209.3975473
          1        577                  0                  0                  0                  0        71845.88988                  0                  0        209.3975473
          1        578                  0                  0                  0                  0        71970.40615                  0                  0        209.3975473
          1        579                  0                  0                  0                  0        72094.92243                  0                  0        209.3975473
          1        580                  0                  0                  0                  0         72219.4387                  0                  0        209.3975473
          1        581                  0                  0                  0                  0        72343.95498                  0                  0        209.3975473
          1        582                  0                  0                  0                  0        72468.47125                  0                  0        209.3975473
          1        583                  0                  0                  0                  0        72592.98752                  0                  0        209.3975473
          1        584                  0                  0                  0                  0         72717.5038                  0                  0        209.3975473
          1        585                  0                  0                  0                  0        72842.02007                  0                  0        209.3975473
          1        586                  0                  0                  0                  0        72966.53634                  0                  0        209.3975473
          1        587                  0                  0                  0                  0        73091.05262                  0                  0        209.3975473
          1        588                  0                  0                  0                  0        73215.56889                  0                  0        209.3975473
