@ NAME             %19s "TRACK.OBS0003.P0001"
@ TYPE             %08s "TRACKOBS"
@ TITLE            %15s "ESR ring optics"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "10/01/25"
@ TIME             %08s "18.55.24"
*     NUMBER       TURN                  X                 PX                  Y                 PY                  T                 PT                  S                  E 
$         %d         %d                %le                %le                %le                %le                %le                %le                %le                %le 
          1         68                  0                  0                  0                  0        8460.151746                  0        102.2660955        209.3975473
          1         69                  0                  0                  0                  0        8584.668019                  0        102.2660955        209.3975473
          1         70                  0                  0                  0                  0        8709.184293                  0        102.2660955        209.3975473
          1         71                  0                  0                  0                  0        8833.700567                  0        102.2660955        209.3975473
          1         72                  0                  0                  0                  0         8958.21684                  0        102.2660955        209.3975473
          1         73                  0                  0                  0                  0        9082.733114                  0        102.2660955        209.3975473
          1         74                  0                  0                  0                  0        9207.249388                  0        102.2660955        209.3975473
          1         75                  0                  0                  0                  0        9331.765661                  0        102.2660955        209.3975473
          1         76                  0                  0                  0                  0        9456.281935                  0        102.2660955        209.3975473
          1         77                  0                  0                  0                  0        9580.798208                  0        102.2660955        209.3975473
          1         78                  0                  0                  0                  0        9705.314482                  0        102.2660955        209.3975473
          1         79                  0                  0                  0                  0        9829.830756                  0        102.2660955        209.3975473
          1         80                  0                  0                  0                  0        9954.347029                  0        102.2660955        209.3975473
          1         81                  0                  0                  0                  0         10078.8633                  0        102.2660955        209.3975473
          1         82                  0                  0                  0                  0        10203.37958                  0        102.2660955        209.3975473
          1         83                  0                  0                  0                  0        10327.89585                  0        102.2660955        209.3975473
          1         84                  0                  0                  0                  0        10452.41212                  0        102.2660955        209.3975473
          1         85                  0                  0                  0                  0         10576.9284                  0        102.2660955        209.3975473
          1         86                  0                  0                  0                  0        10701.44467                  0        102.2660955        209.3975473
          1         87                  0                  0                  0                  0        10825.96094                  0        102.2660955        209.3975473
          1         88                  0                  0                  0                  0        10950.47722                  0        102.2660955        209.3975473
          1         89                  0                  0                  0                  0        11074.99349                  0        102.2660955        209.3975473
          1         90                  0                  0                  0                  0        11199.50977                  0        102.2660955        209.3975473
          1         91                  0                  0                  0                  0        11324.02604                  0        102.2660955        209.3975473
          1         92                  0                  0                  0                  0        11448.54231                  0        102.2660955        209.3975473
          1         93                  0                  0                  0                  0        11573.05859                  0        102.2660955        209.3975473
          1         94                  0                  0                  0                  0        11697.57486                  0        102.2660955        209.3975473
          1         95                  0                  0                  0                  0        11822.09113                  0        102.2660955        209.3975473
          1         96                  0                  0                  0                  0        11946.60741                  0        102.2660955        209.3975473
          1         97                  0                  0                  0                  0        12071.12368                  0        102.2660955        209.3975473
          1         98                  0                  0                  0                  0        12195.63995                  0        102.2660955        209.3975473
          1         99                  0                  0                  0                  0        12320.15623                  0        102.2660955        209.3975473
          1        100                  0                  0                  0                  0         12444.6725                  0        102.2660955        209.3975473
          1        101                  0                  0                  0                  0        12569.18878                  0        102.2660955        209.3975473
          1        102                  0                  0                  0                  0        12693.70505                  0        102.2660955        209.3975473
          1        103                  0                  0                  0                  0        12818.22132                  0        102.2660955        209.3975473
          1        104                  0                  0                  0                  0         12942.7376                  0        102.2660955        209.3975473
          1        105                  0                  0                  0                  0        13067.25387                  0        102.2660955        209.3975473
          1        106                  0                  0                  0                  0        13191.77014                  0        102.2660955        209.3975473
          1        107                  0                  0                  0                  0        13316.28642                  0        102.2660955        209.3975473
          1        108                  0                  0                  0                  0        13440.80269                  0        102.2660955        209.3975473
          1        109                  0                  0                  0                  0        13565.31896                  0        102.2660955        209.3975473
          1        110                  0                  0                  0                  0        13689.83524                  0        102.2660955        209.3975473
          1        111                  0                  0                  0                  0        13814.35151                  0        102.2660955        209.3975473
          1        112                  0                  0                  0                  0        13938.86779                  0        102.2660955        209.3975473
          1        113                  0                  0                  0                  0        14063.38406                  0        102.2660955        209.3975473
          1        114                  0                  0                  0                  0        14187.90033                  0        102.2660955        209.3975473
          1        115                  0                  0                  0                  0        14312.41661                  0        102.2660955        209.3975473
          1        116                  0                  0                  0                  0        14436.93288                  0        102.2660955        209.3975473
          1        117                  0                  0                  0                  0        14561.44915                  0        102.2660955        209.3975473
          1        118                  0                  0                  0                  0        14685.96543                  0        102.2660955        209.3975473
          1        119                  0                  0                  0                  0         14810.4817                  0        102.2660955        209.3975473
          1        120                  0                  0                  0                  0        14934.99797                  0        102.2660955        209.3975473
          1        121                  0                  0                  0                  0        15059.51425                  0        102.2660955        209.3975473
          1        122                  0                  0                  0                  0        15184.03052                  0        102.2660955        209.3975473
          1        123                  0                  0                  0                  0         15308.5468                  0        102.2660955        209.3975473
          1        124                  0                  0                  0                  0        15433.06307                  0        102.2660955        209.3975473
          1        125                  0                  0                  0                  0        15557.57934                  0        102.2660955        209.3975473
          1        126                  0                  0                  0                  0        15682.09562                  0        102.2660955        209.3975473
          1        127                  0                  0                  0                  0        15806.61189                  0        102.2660955        209.3975473
          1        128                  0                  0                  0                  0        15931.12816                  0        102.2660955        209.3975473
          1        129                  0                  0                  0                  0        16055.64444                  0        102.2660955        209.3975473
          1        130                  0                  0                  0                  0        16180.16071                  0        102.2660955        209.3975473
          1        131                  0                  0                  0                  0        16304.67698                  0        102.2660955        209.3975473
          1        132                  0                  0                  0                  0        16429.19326                  0        102.2660955        209.3975473
          1        133                  0                  0                  0                  0        16553.70953                  0        102.2660955        209.3975473
          1        134                  0                  0                  0                  0         16678.2258                  0        102.2660955        209.3975473
          1        135                  0                  0                  0                  0        16802.74208                  0        102.2660955        209.3975473
          1        136                  0                  0                  0                  0        16927.25835                  0        102.2660955        209.3975473
          1        137                  0                  0                  0                  0        17051.77463                  0        102.2660955        209.3975473
          1        138                  0                  0                  0                  0         17176.2909                  0        102.2660955        209.3975473
          1        139                  0                  0                  0                  0        17300.80717                  0        102.2660955        209.3975473
          1        140                  0                  0                  0                  0        17425.32345                  0        102.2660955        209.3975473
          1        141                  0                  0                  0                  0        17549.83972                  0        102.2660955        209.3975473
          1        142                  0                  0                  0                  0        17674.35599                  0        102.2660955        209.3975473
          1        143                  0                  0                  0                  0        17798.87227                  0        102.2660955        209.3975473
          1        144                  0                  0                  0                  0        17923.38854                  0        102.2660955        209.3975473
          1        145                  0                  0                  0                  0        18047.90481                  0        102.2660955        209.3975473
          1        146                  0                  0                  0                  0        18172.42109                  0        102.2660955        209.3975473
          1        147                  0                  0                  0                  0        18296.93736                  0        102.2660955        209.3975473
          1        148                  0                  0                  0                  0        18421.45364                  0        102.2660955        209.3975473
          1        149                  0                  0                  0                  0        18545.96991                  0        102.2660955        209.3975473
          1        150                  0                  0                  0                  0        18670.48618                  0        102.2660955        209.3975473
          1        151                  0                  0                  0                  0        18795.00246                  0        102.2660955        209.3975473
          1        152                  0                  0                  0                  0        18919.51873                  0        102.2660955        209.3975473
          1        153                  0                  0                  0                  0          19044.035                  0        102.2660955        209.3975473
          1        154                  0                  0                  0                  0        19168.55128                  0        102.2660955        209.3975473
          1        155                  0                  0                  0                  0        19293.06755                  0        102.2660955        209.3975473
          1        156                  0                  0                  0                  0        19417.58382                  0        102.2660955        209.3975473
          1        157                  0                  0                  0                  0         19542.1001                  0        102.2660955        209.3975473
          1        158                  0                  0                  0                  0        19666.61637                  0        102.2660955        209.3975473
          1        159                  0                  0                  0                  0        19791.13265                  0        102.2660955        209.3975473
          1        160                  0                  0                  0                  0        19915.64892                  0        102.2660955        209.3975473
          1        161                  0                  0                  0                  0        20040.16519                  0        102.2660955        209.3975473
          1        162                  0                  0                  0                  0        20164.68147                  0        102.2660955        209.3975473
          1        163                  0                  0                  0                  0        20289.19774                  0        102.2660955        209.3975473
          1        164                  0                  0                  0                  0        20413.71401                  0        102.2660955        209.3975473
          1        165                  0                  0                  0                  0        20538.23029                  0        102.2660955        209.3975473
          1        166                  0                  0                  0                  0        20662.74656                  0        102.2660955        209.3975473
          1        167                  0                  0                  0                  0        20787.26283                  0        102.2660955        209.3975473
          1        168                  0                  0                  0                  0        20911.77911                  0        102.2660955        209.3975473
          1        169                  0                  0                  0                  0        21036.29538                  0        102.2660955        209.3975473
          1        170                  0                  0                  0                  0        21160.81166                  0        102.2660955        209.3975473
          1        171                  0                  0                  0                  0        21285.32793                  0        102.2660955        209.3975473
          1        172                  0                  0                  0                  0         21409.8442                  0        102.2660955        209.3975473
          1        173                  0                  0                  0                  0        21534.36048                  0        102.2660955        209.3975473
          1        174                  0                  0                  0                  0        21658.87675                  0        102.2660955        209.3975473
          1        175                  0                  0                  0                  0        21783.39302                  0        102.2660955        209.3975473
          1        176                  0                  0                  0                  0         21907.9093                  0        102.2660955        209.3975473
          1        177                  0                  0                  0                  0        22032.42557                  0        102.2660955        209.3975473
          1        178                  0                  0                  0                  0        22156.94184                  0        102.2660955        209.3975473
          1        179                  0                  0                  0                  0        22281.45812                  0        102.2660955        209.3975473
          1        180                  0                  0                  0                  0        22405.97439                  0        102.2660955        209.3975473
          1        181                  0                  0                  0                  0        22530.49067                  0        102.2660955        209.3975473
          1        182                  0                  0                  0                  0        22655.00694                  0        102.2660955        209.3975473
          1        183                  0                  0                  0                  0        22779.52321                  0        102.2660955        209.3975473
          1        184                  0                  0                  0                  0        22904.03949                  0        102.2660955        209.3975473
          1        185                  0                  0                  0                  0        23028.55576                  0        102.2660955        209.3975473
          1        186                  0                  0                  0                  0        23153.07203                  0        102.2660955        209.3975473
          1        187                  0                  0                  0                  0        23277.58831                  0        102.2660955        209.3975473
          1        188                  0                  0                  0                  0        23402.10458                  0        102.2660955        209.3975473
          1        189                  0                  0                  0                  0        23526.62085                  0        102.2660955        209.3975473
          1        190                  0                  0                  0                  0        23651.13713                  0        102.2660955        209.3975473
          1        191                  0                  0                  0                  0         23775.6534                  0        102.2660955        209.3975473
          1        192                  0                  0                  0                  0        23900.16968                  0        102.2660955        209.3975473
          1        193                  0                  0                  0                  0        24024.68595                  0        102.2660955        209.3975473
          1        194                  0                  0                  0                  0        24149.20222                  0        102.2660955        209.3975473
          1        195                  0                  0                  0                  0         24273.7185                  0        102.2660955        209.3975473
          1        196                  0                  0                  0                  0        24398.23477                  0        102.2660955        209.3975473
          1        197                  0                  0                  0                  0        24522.75104                  0        102.2660955        209.3975473
          1        198                  0                  0                  0                  0        24647.26732                  0        102.2660955        209.3975473
          1        199                  0                  0                  0                  0        24771.78359                  0        102.2660955        209.3975473
          1        200                  0                  0                  0                  0        24896.29986                  0        102.2660955        209.3975473
          1        201                  0                  0                  0                  0        25020.81614                  0        102.2660955        209.3975473
          1        202                  0                  0                  0                  0        25145.33241                  0        102.2660955        209.3975473
          1        203                  0                  0                  0                  0        25269.84869                  0        102.2660955        209.3975473
          1        204                  0                  0                  0                  0        25394.36496                  0        102.2660955        209.3975473
          1        205                  0                  0                  0                  0        25518.88123                  0        102.2660955        209.3975473
          1        206                  0                  0                  0                  0        25643.39751                  0        102.2660955        209.3975473
          1        207                  0                  0                  0                  0        25767.91378                  0        102.2660955        209.3975473
          1        208                  0                  0                  0                  0        25892.43005                  0        102.2660955        209.3975473
          1        209                  0                  0                  0                  0        26016.94633                  0        102.2660955        209.3975473
          1        210                  0                  0                  0                  0         26141.4626                  0        102.2660955        209.3975473
          1        211                  0                  0                  0                  0        26265.97887                  0        102.2660955        209.3975473
          1        212                  0                  0                  0                  0        26390.49515                  0        102.2660955        209.3975473
          1        213                  0                  0                  0                  0        26515.01142                  0        102.2660955        209.3975473
          1        214                  0                  0                  0                  0        26639.52769                  0        102.2660955        209.3975473
          1        215                  0                  0                  0                  0        26764.04397                  0        102.2660955        209.3975473
          1        216                  0                  0                  0                  0        26888.56024                  0        102.2660955        209.3975473
          1        217                  0                  0                  0                  0        27013.07652                  0        102.2660955        209.3975473
          1        218                  0                  0                  0                  0        27137.59279                  0        102.2660955        209.3975473
          1        219                  0                  0                  0                  0        27262.10906                  0        102.2660955        209.3975473
          1        220                  0                  0                  0                  0        27386.62534                  0        102.2660955        209.3975473
          1        221                  0                  0                  0                  0        27511.14161                  0        102.2660955        209.3975473
          1        222                  0                  0                  0                  0        27635.65788                  0        102.2660955        209.3975473
          1        223                  0                  0                  0                  0        27760.17416                  0        102.2660955        209.3975473
          1        224                  0                  0                  0                  0        27884.69043                  0        102.2660955        209.3975473
          1        225                  0                  0                  0                  0         28009.2067                  0        102.2660955        209.3975473
          1        226                  0                  0                  0                  0        28133.72298                  0        102.2660955        209.3975473
          1        227                  0                  0                  0                  0        28258.23925                  0        102.2660955        209.3975473
          1        228                  0                  0                  0                  0        28382.75553                  0        102.2660955        209.3975473
          1        229                  0                  0                  0                  0         28507.2718                  0        102.2660955        209.3975473
          1        230                  0                  0                  0                  0        28631.78807                  0        102.2660955        209.3975473
          1        231                  0                  0                  0                  0        28756.30435                  0        102.2660955        209.3975473
          1        232                  0                  0                  0                  0        28880.82062                  0        102.2660955        209.3975473
          1        233                  0                  0                  0                  0        29005.33689                  0        102.2660955        209.3975473
          1        234                  0                  0                  0                  0        29129.85317                  0        102.2660955        209.3975473
          1        235                  0                  0                  0                  0        29254.36944                  0        102.2660955        209.3975473
          1        236                  0                  0                  0                  0        29378.88571                  0        102.2660955        209.3975473
          1        237                  0                  0                  0                  0        29503.40199                  0        102.2660955        209.3975473
          1        238                  0                  0                  0                  0        29627.91826                  0        102.2660955        209.3975473
          1        239                  0                  0                  0                  0        29752.43454                  0        102.2660955        209.3975473
          1        240                  0                  0                  0                  0        29876.95081                  0        102.2660955        209.3975473
          1        241                  0                  0                  0                  0        30001.46708                  0        102.2660955        209.3975473
          1        242                  0                  0                  0                  0        30125.98336                  0        102.2660955        209.3975473
          1        243                  0                  0                  0                  0        30250.49963                  0        102.2660955        209.3975473
          1        244                  0                  0                  0                  0         30375.0159                  0        102.2660955        209.3975473
          1        245                  0                  0                  0                  0        30499.53218                  0        102.2660955        209.3975473
          1        246                  0                  0                  0                  0        30624.04845                  0        102.2660955        209.3975473
          1        247                  0                  0                  0                  0        30748.56472                  0        102.2660955        209.3975473
          1        248                  0                  0                  0                  0          30873.081                  0        102.2660955        209.3975473
          1        249                  0                  0                  0                  0        30997.59727                  0        102.2660955        209.3975473
          1        250                  0                  0                  0                  0        31122.11355                  0        102.2660955        209.3975473
          1        251                  0                  0                  0                  0        31246.62982                  0        102.2660955        209.3975473
          1        252                  0                  0                  0                  0        31371.14609                  0        102.2660955        209.3975473
          1        253                  0                  0                  0                  0        31495.66237                  0        102.2660955        209.3975473
          1        254                  0                  0                  0                  0        31620.17864                  0        102.2660955        209.3975473
          1        255                  0                  0                  0                  0        31744.69491                  0        102.2660955        209.3975473
          1        256                  0                  0                  0                  0        31869.21119                  0        102.2660955        209.3975473
