@ NAME             %19s "TRACK.OBS0001.P0001"
@ TYPE             %08s "TRACKOBS"
@ TITLE            %15s "ESR ring optics"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "10/01/25"
@ TIME             %08s "18.55.22"
*     NUMBER       TURN                  X                 PX                  Y                 PY                  T                 PT                  S                  E 
$         %d         %d                %le                %le                %le                %le                %le                %le                %le                %le 
          1         40                  0                  0                  0                  0        4956.623156                  0                  0        212.6401694
          1         41                  0                  0                  0                  0        5080.538735                  0                  0        212.6401694
          1         42                  0                  0                  0                  0        5204.454314                  0                  0        212.6401694
          1         43                  0                  0                  0                  0        5328.369893                  0                  0        212.6401694
          1         44                  0                  0                  0                  0        5452.285472                  0                  0        212.6401694
          1         45                  0                  0                  0                  0         5576.20105                  0                  0        212.6401694
          1         46                  0                  0                  0                  0        5700.116629                  0                  0        212.6401694
          1         47                  0                  0                  0                  0        5824.032208                  0                  0        212.6401694
          1         48                  0                  0                  0                  0        5947.947787                  0                  0        212.6401694
          1         49                  0                  0                  0                  0        6071.863366                  0                  0        212.6401694
          1         50                  0                  0                  0                  0        6195.778945                  0                  0        212.6401694
          1         51                  0                  0                  0                  0        6319.694524                  0                  0        212.6401694
          1         52                  0                  0                  0                  0        6443.610103                  0                  0        212.6401694
          1         53                  0                  0                  0                  0        6567.525682                  0                  0        212.6401694
          1         54                  0                  0                  0                  0        6691.441261                  0                  0        212.6401694
          1         55                  0                  0                  0                  0        6815.356839                  0                  0        212.6401694
          1         56                  0                  0                  0                  0        6939.272418                  0                  0        212.6401694
          1         57                  0                  0                  0                  0        7063.187997                  0                  0        212.6401694
          1         58                  0                  0                  0                  0        7187.103576                  0                  0        212.6401694
          1         59                  0                  0                  0                  0        7311.019155                  0                  0        212.6401694
          1         60                  0                  0                  0                  0        7434.934734                  0                  0        212.6401694
          1         61                  0                  0                  0                  0        7558.850313                  0                  0        212.6401694
          1         62                  0                  0                  0                  0        7682.765892                  0                  0        212.6401694
          1         63                  0                  0                  0                  0        7806.681471                  0                  0        212.6401694
          1         64                  0                  0                  0                  0        7930.597049                  0                  0        212.6401694
          1         65                  0                  0                  0                  0        8054.512628                  0                  0        212.6401694
          1         66                  0                  0                  0                  0        8178.428207                  0                  0        212.6401694
          1         67                  0                  0                  0                  0        8302.343786                  0                  0        212.6401694
          1         68                  0                  0                  0                  0        8426.259365                  0                  0        212.6401694
          1         69                  0                  0                  0                  0        8550.174944                  0                  0        212.6401694
          1         70                  0                  0                  0                  0        8674.090523                  0                  0        212.6401694
          1         71                  0                  0                  0                  0        8798.006102                  0                  0        212.6401694
          1         72                  0                  0                  0                  0        8921.921681                  0                  0        212.6401694
          1         73                  0                  0                  0                  0         9045.83726                  0                  0        212.6401694
          1         74                  0                  0                  0                  0        9169.752838                  0                  0        212.6401694
          1         75                  0                  0                  0                  0        9293.668417                  0                  0        212.6401694
          1         76                  0                  0                  0                  0        9417.583996                  0                  0        212.6401694
          1         77                  0                  0                  0                  0        9541.499575                  0                  0        212.6401694
          1         78                  0                  0                  0                  0        9665.415154                  0                  0        212.6401694
          1         79                  0                  0                  0                  0        9789.330733                  0                  0        212.6401694
          1         80                  0                  0                  0                  0        9913.246312                  0                  0        212.6401694
          1         81                  0                  0                  0                  0        10037.16189                  0                  0        212.6401694
          1         82                  0                  0                  0                  0        10161.07747                  0                  0        212.6401694
          1         83                  0                  0                  0                  0        10284.99305                  0                  0        212.6401694
          1         84                  0                  0                  0                  0        10408.90863                  0                  0        212.6401694
          1         85                  0                  0                  0                  0        10532.82421                  0                  0        212.6401694
          1         86                  0                  0                  0                  0        10656.73979                  0                  0        212.6401694
          1         87                  0                  0                  0                  0        10780.65536                  0                  0        212.6401694
          1         88                  0                  0                  0                  0        10904.57094                  0                  0        212.6401694
          1         89                  0                  0                  0                  0        11028.48652                  0                  0        212.6401694
          1         90                  0                  0                  0                  0         11152.4021                  0                  0        212.6401694
          1         91                  0                  0                  0                  0        11276.31768                  0                  0        212.6401694
          1         92                  0                  0                  0                  0        11400.23326                  0                  0        212.6401694
          1         93                  0                  0                  0                  0        11524.14884                  0                  0        212.6401694
          1         94                  0                  0                  0                  0        11648.06442                  0                  0        212.6401694
          1         95                  0                  0                  0                  0           11771.98                  0                  0        212.6401694
          1         96                  0                  0                  0                  0        11895.89557                  0                  0        212.6401694
          1         97                  0                  0                  0                  0        12019.81115                  0                  0        212.6401694
          1         98                  0                  0                  0                  0        12143.72673                  0                  0        212.6401694
          1         99                  0                  0                  0                  0        12267.64231                  0                  0        212.6401694
          1        100                  0                  0                  0                  0        12391.55789                  0                  0        212.6401694
          1        101                  0                  0                  0                  0        12515.47347                  0                  0        212.6401694
          1        102                  0                  0                  0                  0        12639.38905                  0                  0        212.6401694
          1        103                  0                  0                  0                  0        12763.30463                  0                  0        212.6401694
          1        104                  0                  0                  0                  0        12887.22021                  0                  0        212.6401694
          1        105                  0                  0                  0                  0        13011.13578                  0                  0        212.6401694
          1        106                  0                  0                  0                  0        13135.05136                  0                  0        212.6401694
          1        107                  0                  0                  0                  0        13258.96694                  0                  0        212.6401694
          1        108                  0                  0                  0                  0        13382.88252                  0                  0        212.6401694
          1        109                  0                  0                  0                  0         13506.7981                  0                  0        212.6401694
          1        110                  0                  0                  0                  0        13630.71368                  0                  0        212.6401694
          1        111                  0                  0                  0                  0        13754.62926                  0                  0        212.6401694
          1        112                  0                  0                  0                  0        13878.54484                  0                  0        212.6401694
          1        113                  0                  0                  0                  0        14002.46042                  0                  0        212.6401694
          1        114                  0                  0                  0                  0        14126.37599                  0                  0        212.6401694
          1        115                  0                  0                  0                  0        14250.29157                  0                  0        212.6401694
          1        116                  0                  0                  0                  0        14374.20715                  0                  0        212.6401694
          1        117                  0                  0                  0                  0        14498.12273                  0                  0        212.6401694
          1        118                  0                  0                  0                  0        14622.03831                  0                  0        212.6401694
          1        119                  0                  0                  0                  0        14745.95389                  0                  0        212.6401694
          1        120                  0                  0                  0                  0        14869.86947                  0                  0        212.6401694
          1        121                  0                  0                  0                  0        14993.78505                  0                  0        212.6401694
          1        122                  0                  0                  0                  0        15117.70063                  0                  0        212.6401694
          1        123                  0                  0                  0                  0         15241.6162                  0                  0        212.6401694
          1        124                  0                  0                  0                  0        15365.53178                  0                  0        212.6401694
          1        125                  0                  0                  0                  0        15489.44736                  0                  0        212.6401694
          1        126                  0                  0                  0                  0        15613.36294                  0                  0        212.6401694
          1        127                  0                  0                  0                  0        15737.27852                  0                  0        212.6401694
          1        128                  0                  0                  0                  0         15861.1941                  0                  0        212.6401694
          1        129                  0                  0                  0                  0        15985.10968                  0                  0        212.6401694
          1        130                  0                  0                  0                  0        16109.02526                  0                  0        212.6401694
          1        131                  0                  0                  0                  0        16232.94084                  0                  0        212.6401694
          1        132                  0                  0                  0                  0        16356.85641                  0                  0        212.6401694
          1        133                  0                  0                  0                  0        16480.77199                  0                  0        212.6401694
          1        134                  0                  0                  0                  0        16604.68757                  0                  0        212.6401694
          1        135                  0                  0                  0                  0        16728.60315                  0                  0        212.6401694
          1        136                  0                  0                  0                  0        16852.51873                  0                  0        212.6401694
          1        137                  0                  0                  0                  0        16976.43431                  0                  0        212.6401694
          1        138                  0                  0                  0                  0        17100.34989                  0                  0        212.6401694
          1        139                  0                  0                  0                  0        17224.26547                  0                  0        212.6401694
          1        140                  0                  0                  0                  0        17348.18105                  0                  0        212.6401694
          1        141                  0                  0                  0                  0        17472.09662                  0                  0        212.6401694
          1        142                  0                  0                  0                  0         17596.0122                  0                  0        212.6401694
          1        143                  0                  0                  0                  0        17719.92778                  0                  0        212.6401694
          1        144                  0                  0                  0                  0        17843.84336                  0                  0        212.6401694
          1        145                  0                  0                  0                  0        17967.75894                  0                  0        212.6401694
          1        146                  0                  0                  0                  0        18091.67452                  0                  0        212.6401694
          1        147                  0                  0                  0                  0         18215.5901                  0                  0        212.6401694
          1        148                  0                  0                  0                  0        18339.50568                  0                  0        212.6401694
          1        149                  0                  0                  0                  0        18463.42126                  0                  0        212.6401694
          1        150                  0                  0                  0                  0        18587.33683                  0                  0        212.6401694
          1        151                  0                  0                  0                  0        18711.25241                  0                  0        212.6401694
          1        152                  0                  0                  0                  0        18835.16799                  0                  0        212.6401694
          1        153                  0                  0                  0                  0        18959.08357                  0                  0        212.6401694
          1        154                  0                  0                  0                  0        19082.99915                  0                  0        212.6401694
          1        155                  0                  0                  0                  0        19206.91473                  0                  0        212.6401694
          1        156                  0                  0                  0                  0        19330.83031                  0                  0        212.6401694
          1        157                  0                  0                  0                  0        19454.74589                  0                  0        212.6401694
          1        158                  0                  0                  0                  0        19578.66147                  0                  0        212.6401694
          1        159                  0                  0                  0                  0        19702.57704                  0                  0        212.6401694
          1        160                  0                  0                  0                  0        19826.49262                  0                  0        212.6401694
          1        161                  0                  0                  0                  0         19950.4082                  0                  0        212.6401694
          1        162                  0                  0                  0                  0        20074.32378                  0                  0        212.6401694
          1        163                  0                  0                  0                  0        20198.23936                  0                  0        212.6401694
          1        164                  0                  0                  0                  0        20322.15494                  0                  0        212.6401694
          1        165                  0                  0                  0                  0        20446.07052                  0                  0        212.6401694
          1        166                  0                  0                  0                  0         20569.9861                  0                  0        212.6401694
          1        167                  0                  0                  0                  0        20693.90168                  0                  0        212.6401694
          1        168                  0                  0                  0                  0        20817.81725                  0                  0        212.6401694
          1        169                  0                  0                  0                  0        20941.73283                  0                  0        212.6401694
          1        170                  0                  0                  0                  0        21065.64841                  0                  0        212.6401694
          1        171                  0                  0                  0                  0        21189.56399                  0                  0        212.6401694
          1        172                  0                  0                  0                  0        21313.47957                  0                  0        212.6401694
          1        173                  0                  0                  0                  0        21437.39515                  0                  0        212.6401694
          1        174                  0                  0                  0                  0        21561.31073                  0                  0        212.6401694
          1        175                  0                  0                  0                  0        21685.22631                  0                  0        212.6401694
          1        176                  0                  0                  0                  0        21809.14189                  0                  0        212.6401694
          1        177                  0                  0                  0                  0        21933.05746                  0                  0        212.6401694
          1        178                  0                  0                  0                  0        22056.97304                  0                  0        212.6401694
          1        179                  0                  0                  0                  0        22180.88862                  0                  0        212.6401694
          1        180                  0                  0                  0                  0         22304.8042                  0                  0        212.6401694
          1        181                  0                  0                  0                  0        22428.71978                  0                  0        212.6401694
          1        182                  0                  0                  0                  0        22552.63536                  0                  0        212.6401694
          1        183                  0                  0                  0                  0        22676.55094                  0                  0        212.6401694
          1        184                  0                  0                  0                  0        22800.46652                  0                  0        212.6401694
          1        185                  0                  0                  0                  0         22924.3821                  0                  0        212.6401694
          1        186                  0                  0                  0                  0        23048.29768                  0                  0        212.6401694
          1        187                  0                  0                  0                  0        23172.21325                  0                  0        212.6401694
          1        188                  0                  0                  0                  0        23296.12883                  0                  0        212.6401694
          1        189                  0                  0                  0                  0        23420.04441                  0                  0        212.6401694
          1        190                  0                  0                  0                  0        23543.95999                  0                  0        212.6401694
          1        191                  0                  0                  0                  0        23667.87557                  0                  0        212.6401694
          1        192                  0                  0                  0                  0        23791.79115                  0                  0        212.6401694
          1        193                  0                  0                  0                  0        23915.70673                  0                  0        212.6401694
          1        194                  0                  0                  0                  0        24039.62231                  0                  0        212.6401694
          1        195                  0                  0                  0                  0        24163.53789                  0                  0        212.6401694
          1        196                  0                  0                  0                  0        24287.45346                  0                  0        212.6401694
          1        197                  0                  0                  0                  0        24411.36904                  0                  0        212.6401694
          1        198                  0                  0                  0                  0        24535.28462                  0                  0        212.6401694
          1        199                  0                  0                  0                  0         24659.2002                  0                  0        212.6401694
          1        200                  0                  0                  0                  0        24783.11578                  0                  0        212.6401694
          1        201                  0                  0                  0                  0        24907.03136                  0                  0        212.6401694
          1        202                  0                  0                  0                  0        25030.94694                  0                  0        212.6401694
          1        203                  0                  0                  0                  0        25154.86252                  0                  0        212.6401694
          1        204                  0                  0                  0                  0         25278.7781                  0                  0        212.6401694
          1        205                  0                  0                  0                  0        25402.69367                  0                  0        212.6401694
          1        206                  0                  0                  0                  0        25526.60925                  0                  0        212.6401694
          1        207                  0                  0                  0                  0        25650.52483                  0                  0        212.6401694
          1        208                  0                  0                  0                  0        25774.44041                  0                  0        212.6401694
          1        209                  0                  0                  0                  0        25898.35599                  0                  0        212.6401694
          1        210                  0                  0                  0                  0        26022.27157                  0                  0        212.6401694
          1        211                  0                  0                  0                  0        26146.18715                  0                  0        212.6401694
          1        212                  0                  0                  0                  0        26270.10273                  0                  0        212.6401694
          1        213                  0                  0                  0                  0        26394.01831                  0                  0        212.6401694
          1        214                  0                  0                  0                  0        26517.93388                  0                  0        212.6401694
          1        215                  0                  0                  0                  0        26641.84946                  0                  0        212.6401694
          1        216                  0                  0                  0                  0        26765.76504                  0                  0        212.6401694
          1        217                  0                  0                  0                  0        26889.68062                  0                  0        212.6401694
          1        218                  0                  0                  0                  0         27013.5962                  0                  0        212.6401694
          1        219                  0                  0                  0                  0        27137.51178                  0                  0        212.6401694
          1        220                  0                  0                  0                  0        27261.42736                  0                  0        212.6401694
          1        221                  0                  0                  0                  0        27385.34294                  0                  0        212.6401694
          1        222                  0                  0                  0                  0        27509.25852                  0                  0        212.6401694
          1        223                  0                  0                  0                  0        27633.17409                  0                  0        212.6401694
          1        224                  0                  0                  0                  0        27757.08967                  0                  0        212.6401694
          1        225                  0                  0                  0                  0        27881.00525                  0                  0        212.6401694
          1        226                  0                  0                  0                  0        28004.92083                  0                  0        212.6401694
          1        227                  0                  0                  0                  0        28128.83641                  0                  0        212.6401694
          1        228                  0                  0                  0                  0        28252.75199                  0                  0        212.6401694
          1        229                  0                  0                  0                  0        28376.66757                  0                  0        212.6401694
          1        230                  0                  0                  0                  0        28500.58315                  0                  0        212.6401694
          1        231                  0                  0                  0                  0        28624.49873                  0                  0        212.6401694
          1        232                  0                  0                  0                  0         28748.4143                  0                  0        212.6401694
          1        233                  0                  0                  0                  0        28872.32988                  0                  0        212.6401694
          1        234                  0                  0                  0                  0        28996.24546                  0                  0        212.6401694
          1        235                  0                  0                  0                  0        29120.16104                  0                  0        212.6401694
          1        236                  0                  0                  0                  0        29244.07662                  0                  0        212.6401694
          1        237                  0                  0                  0                  0         29367.9922                  0                  0        212.6401694
          1        238                  0                  0                  0                  0        29491.90778                  0                  0        212.6401694
          1        239                  0                  0                  0                  0        29615.82336                  0                  0        212.6401694
          1        240                  0                  0                  0                  0        29739.73894                  0                  0        212.6401694
          1        241                  0                  0                  0                  0        29863.65451                  0                  0        212.6401694
          1        242                  0                  0                  0                  0        29987.57009                  0                  0        212.6401694
          1        243                  0                  0                  0                  0        30111.48567                  0                  0        212.6401694
          1        244                  0                  0                  0                  0        30235.40125                  0                  0        212.6401694
          1        245                  0                  0                  0                  0        30359.31683                  0                  0        212.6401694
          1        246                  0                  0                  0                  0        30483.23241                  0                  0        212.6401694
          1        247                  0                  0                  0                  0        30607.14799                  0                  0        212.6401694
          1        248                  0                  0                  0                  0        30731.06357                  0                  0        212.6401694
          1        249                  0                  0                  0                  0        30854.97915                  0                  0        212.6401694
          1        250                  0                  0                  0                  0        30978.89472                  0                  0        212.6401694
          1        251                  0                  0                  0                  0         31102.8103                  0                  0        212.6401694
          1        252                  0                  0                  0                  0        31226.72588                  0                  0        212.6401694
          1        253                  0                  0                  0                  0        31350.64146                  0                  0        212.6401694
          1        254                  0                  0                  0                  0        31474.55704                  0                  0        212.6401694
          1        255                  0                  0                  0                  0        31598.47262                  0                  0        212.6401694
