@ NAME             %19s "TRACK.OBS0002.P0001"
@ TYPE             %08s "TRACKOBS"
@ TITLE            %15s "ESR ring optics"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "10/01/25"
@ TIME             %08s "18.55.22"
*     NUMBER       TURN                  X                 PX                  Y                 PY                  T                 PT                  S                  E 
$         %d         %d                %le                %le                %le                %le                %le                %le                %le                %le 
          1         38                  0                  0                  0                  0        4624.634117                  0         34.7526808        212.6401694
          1         39                  0                  0                  0                  0        4748.549696                  0         34.7526808        212.6401694
          1         40                  0                  0                  0                  0        4872.465275                  0         34.7526808        212.6401694
          1         41                  0                  0                  0                  0        4996.380854                  0         34.7526808        212.6401694
          1         42                  0                  0                  0                  0        5120.296433                  0         34.7526808        212.6401694
          1         43                  0                  0                  0                  0        5244.212012                  0         34.7526808        212.6401694
          1         44                  0                  0                  0                  0         5368.12759                  0         34.7526808        212.6401694
          1         45                  0                  0                  0                  0        5492.043169                  0         34.7526808        212.6401694
          1         46                  0                  0                  0                  0        5615.958748                  0         34.7526808        212.6401694
          1         47                  0                  0                  0                  0        5739.874327                  0         34.7526808        212.6401694
          1         48                  0                  0                  0                  0        5863.789906                  0         34.7526808        212.6401694
          1         49                  0                  0                  0                  0        5987.705485                  0         34.7526808        212.6401694
          1         50                  0                  0                  0                  0        6111.621064                  0         34.7526808        212.6401694
          1         51                  0                  0                  0                  0        6235.536643                  0         34.7526808        212.6401694
          1         52                  0                  0                  0                  0        6359.452222                  0         34.7526808        212.6401694
          1         53                  0                  0                  0                  0        6483.367801                  0         34.7526808        212.6401694
          1         54                  0                  0                  0                  0        6607.283379                  0         34.7526808        212.6401694
          1         55                  0                  0                  0                  0        6731.198958                  0         34.7526808        212.6401694
          1         56                  0                  0                  0                  0        6855.114537                  0         34.7526808        212.6401694
          1         57                  0                  0                  0                  0        6979.030116                  0         34.7526808        212.6401694
          1         58                  0                  0                  0                  0        7102.945695                  0         34.7526808        212.6401694
          1         59                  0                  0                  0                  0        7226.861274                  0         34.7526808        212.6401694
          1         60                  0                  0                  0                  0        7350.776853                  0         34.7526808        212.6401694
          1         61                  0                  0                  0                  0        7474.692432                  0         34.7526808        212.6401694
          1         62                  0                  0                  0                  0        7598.608011                  0         34.7526808        212.6401694
          1         63                  0                  0                  0                  0         7722.52359                  0         34.7526808        212.6401694
          1         64                  0                  0                  0                  0        7846.439168                  0         34.7526808        212.6401694
          1         65                  0                  0                  0                  0        7970.354747                  0         34.7526808        212.6401694
          1         66                  0                  0                  0                  0        8094.270326                  0         34.7526808        212.6401694
          1         67                  0                  0                  0                  0        8218.185905                  0         34.7526808        212.6401694
          1         68                  0                  0                  0                  0        8342.101484                  0         34.7526808        212.6401694
          1         69                  0                  0                  0                  0        8466.017063                  0         34.7526808        212.6401694
          1         70                  0                  0                  0                  0        8589.932642                  0         34.7526808        212.6401694
          1         71                  0                  0                  0                  0        8713.848221                  0         34.7526808        212.6401694
          1         72                  0                  0                  0                  0          8837.7638                  0         34.7526808        212.6401694
          1         73                  0                  0                  0                  0        8961.679379                  0         34.7526808        212.6401694
          1         74                  0                  0                  0                  0        9085.594957                  0         34.7526808        212.6401694
          1         75                  0                  0                  0                  0        9209.510536                  0         34.7526808        212.6401694
          1         76                  0                  0                  0                  0        9333.426115                  0         34.7526808        212.6401694
          1         77                  0                  0                  0                  0        9457.341694                  0         34.7526808        212.6401694
          1         78                  0                  0                  0                  0        9581.257273                  0         34.7526808        212.6401694
          1         79                  0                  0                  0                  0        9705.172852                  0         34.7526808        212.6401694
          1         80                  0                  0                  0                  0        9829.088431                  0         34.7526808        212.6401694
          1         81                  0                  0                  0                  0         9953.00401                  0         34.7526808        212.6401694
          1         82                  0                  0                  0                  0        10076.91959                  0         34.7526808        212.6401694
          1         83                  0                  0                  0                  0        10200.83517                  0         34.7526808        212.6401694
          1         84                  0                  0                  0                  0        10324.75075                  0         34.7526808        212.6401694
          1         85                  0                  0                  0                  0        10448.66633                  0         34.7526808        212.6401694
          1         86                  0                  0                  0                  0         10572.5819                  0         34.7526808        212.6401694
          1         87                  0                  0                  0                  0        10696.49748                  0         34.7526808        212.6401694
          1         88                  0                  0                  0                  0        10820.41306                  0         34.7526808        212.6401694
          1         89                  0                  0                  0                  0        10944.32864                  0         34.7526808        212.6401694
          1         90                  0                  0                  0                  0        11068.24422                  0         34.7526808        212.6401694
          1         91                  0                  0                  0                  0         11192.1598                  0         34.7526808        212.6401694
          1         92                  0                  0                  0                  0        11316.07538                  0         34.7526808        212.6401694
          1         93                  0                  0                  0                  0        11439.99096                  0         34.7526808        212.6401694
          1         94                  0                  0                  0                  0        11563.90654                  0         34.7526808        212.6401694
          1         95                  0                  0                  0                  0        11687.82211                  0         34.7526808        212.6401694
          1         96                  0                  0                  0                  0        11811.73769                  0         34.7526808        212.6401694
          1         97                  0                  0                  0                  0        11935.65327                  0         34.7526808        212.6401694
          1         98                  0                  0                  0                  0        12059.56885                  0         34.7526808        212.6401694
          1         99                  0                  0                  0                  0        12183.48443                  0         34.7526808        212.6401694
          1        100                  0                  0                  0                  0        12307.40001                  0         34.7526808        212.6401694
          1        101                  0                  0                  0                  0        12431.31559                  0         34.7526808        212.6401694
          1        102                  0                  0                  0                  0        12555.23117                  0         34.7526808        212.6401694
          1        103                  0                  0                  0                  0        12679.14675                  0         34.7526808        212.6401694
          1        104                  0                  0                  0                  0        12803.06232                  0         34.7526808        212.6401694
          1        105                  0                  0                  0                  0         12926.9779                  0         34.7526808        212.6401694
          1        106                  0                  0                  0                  0        13050.89348                  0         34.7526808        212.6401694
          1        107                  0                  0                  0                  0        13174.80906                  0         34.7526808        212.6401694
          1        108                  0                  0                  0                  0        13298.72464                  0         34.7526808        212.6401694
          1        109                  0                  0                  0                  0        13422.64022                  0         34.7526808        212.6401694
          1        110                  0                  0                  0                  0         13546.5558                  0         34.7526808        212.6401694
          1        111                  0                  0                  0                  0        13670.47138                  0         34.7526808        212.6401694
          1        112                  0                  0                  0                  0        13794.38696                  0         34.7526808        212.6401694
          1        113                  0                  0                  0                  0        13918.30253                  0         34.7526808        212.6401694
          1        114                  0                  0                  0                  0        14042.21811                  0         34.7526808        212.6401694
          1        115                  0                  0                  0                  0        14166.13369                  0         34.7526808        212.6401694
          1        116                  0                  0                  0                  0        14290.04927                  0         34.7526808        212.6401694
          1        117                  0                  0                  0                  0        14413.96485                  0         34.7526808        212.6401694
          1        118                  0                  0                  0                  0        14537.88043                  0         34.7526808        212.6401694
          1        119                  0                  0                  0                  0        14661.79601                  0         34.7526808        212.6401694
          1        120                  0                  0                  0                  0        14785.71159                  0         34.7526808        212.6401694
          1        121                  0                  0                  0                  0        14909.62717                  0         34.7526808        212.6401694
          1        122                  0                  0                  0                  0        15033.54274                  0         34.7526808        212.6401694
          1        123                  0                  0                  0                  0        15157.45832                  0         34.7526808        212.6401694
          1        124                  0                  0                  0                  0         15281.3739                  0         34.7526808        212.6401694
          1        125                  0                  0                  0                  0        15405.28948                  0         34.7526808        212.6401694
          1        126                  0                  0                  0                  0        15529.20506                  0         34.7526808        212.6401694
          1        127                  0                  0                  0                  0        15653.12064                  0         34.7526808        212.6401694
          1        128                  0                  0                  0                  0        15777.03622                  0         34.7526808        212.6401694
          1        129                  0                  0                  0                  0         15900.9518                  0         34.7526808        212.6401694
          1        130                  0                  0                  0                  0        16024.86738                  0         34.7526808        212.6401694
          1        131                  0                  0                  0                  0        16148.78295                  0         34.7526808        212.6401694
          1        132                  0                  0                  0                  0        16272.69853                  0         34.7526808        212.6401694
          1        133                  0                  0                  0                  0        16396.61411                  0         34.7526808        212.6401694
          1        134                  0                  0                  0                  0        16520.52969                  0         34.7526808        212.6401694
          1        135                  0                  0                  0                  0        16644.44527                  0         34.7526808        212.6401694
          1        136                  0                  0                  0                  0        16768.36085                  0         34.7526808        212.6401694
          1        137                  0                  0                  0                  0        16892.27643                  0         34.7526808        212.6401694
          1        138                  0                  0                  0                  0        17016.19201                  0         34.7526808        212.6401694
          1        139                  0                  0                  0                  0        17140.10759                  0         34.7526808        212.6401694
          1        140                  0                  0                  0                  0        17264.02316                  0         34.7526808        212.6401694
          1        141                  0                  0                  0                  0        17387.93874                  0         34.7526808        212.6401694
          1        142                  0                  0                  0                  0        17511.85432                  0         34.7526808        212.6401694
          1        143                  0                  0                  0                  0         17635.7699                  0         34.7526808        212.6401694
          1        144                  0                  0                  0                  0        17759.68548                  0         34.7526808        212.6401694
          1        145                  0                  0                  0                  0        17883.60106                  0         34.7526808        212.6401694
          1        146                  0                  0                  0                  0        18007.51664                  0         34.7526808        212.6401694
          1        147                  0                  0                  0                  0        18131.43222                  0         34.7526808        212.6401694
          1        148                  0                  0                  0                  0         18255.3478                  0         34.7526808        212.6401694
          1        149                  0                  0                  0                  0        18379.26337                  0         34.7526808        212.6401694
          1        150                  0                  0                  0                  0        18503.17895                  0         34.7526808        212.6401694
          1        151                  0                  0                  0                  0        18627.09453                  0         34.7526808        212.6401694
          1        152                  0                  0                  0                  0        18751.01011                  0         34.7526808        212.6401694
          1        153                  0                  0                  0                  0        18874.92569                  0         34.7526808        212.6401694
          1        154                  0                  0                  0                  0        18998.84127                  0         34.7526808        212.6401694
          1        155                  0                  0                  0                  0        19122.75685                  0         34.7526808        212.6401694
          1        156                  0                  0                  0                  0        19246.67243                  0         34.7526808        212.6401694
          1        157                  0                  0                  0                  0        19370.58801                  0         34.7526808        212.6401694
          1        158                  0                  0                  0                  0        19494.50358                  0         34.7526808        212.6401694
          1        159                  0                  0                  0                  0        19618.41916                  0         34.7526808        212.6401694
          1        160                  0                  0                  0                  0        19742.33474                  0         34.7526808        212.6401694
          1        161                  0                  0                  0                  0        19866.25032                  0         34.7526808        212.6401694
          1        162                  0                  0                  0                  0         19990.1659                  0         34.7526808        212.6401694
          1        163                  0                  0                  0                  0        20114.08148                  0         34.7526808        212.6401694
          1        164                  0                  0                  0                  0        20237.99706                  0         34.7526808        212.6401694
          1        165                  0                  0                  0                  0        20361.91264                  0         34.7526808        212.6401694
          1        166                  0                  0                  0                  0        20485.82822                  0         34.7526808        212.6401694
          1        167                  0                  0                  0                  0        20609.74379                  0         34.7526808        212.6401694
          1        168                  0                  0                  0                  0        20733.65937                  0         34.7526808        212.6401694
          1        169                  0                  0                  0                  0        20857.57495                  0         34.7526808        212.6401694
          1        170                  0                  0                  0                  0        20981.49053                  0         34.7526808        212.6401694
          1        171                  0                  0                  0                  0        21105.40611                  0         34.7526808        212.6401694
          1        172                  0                  0                  0                  0        21229.32169                  0         34.7526808        212.6401694
          1        173                  0                  0                  0                  0        21353.23727                  0         34.7526808        212.6401694
          1        174                  0                  0                  0                  0        21477.15285                  0         34.7526808        212.6401694
          1        175                  0                  0                  0                  0        21601.06843                  0         34.7526808        212.6401694
          1        176                  0                  0                  0                  0        21724.98401                  0         34.7526808        212.6401694
          1        177                  0                  0                  0                  0        21848.89958                  0         34.7526808        212.6401694
          1        178                  0                  0                  0                  0        21972.81516                  0         34.7526808        212.6401694
          1        179                  0                  0                  0                  0        22096.73074                  0         34.7526808        212.6401694
          1        180                  0                  0                  0                  0        22220.64632                  0         34.7526808        212.6401694
          1        181                  0                  0                  0                  0         22344.5619                  0         34.7526808        212.6401694
          1        182                  0                  0                  0                  0        22468.47748                  0         34.7526808        212.6401694
          1        183                  0                  0                  0                  0        22592.39306                  0         34.7526808        212.6401694
          1        184                  0                  0                  0                  0        22716.30864                  0         34.7526808        212.6401694
          1        185                  0                  0                  0                  0        22840.22422                  0         34.7526808        212.6401694
          1        186                  0                  0                  0                  0        22964.13979                  0         34.7526808        212.6401694
          1        187                  0                  0                  0                  0        23088.05537                  0         34.7526808        212.6401694
          1        188                  0                  0                  0                  0        23211.97095                  0         34.7526808        212.6401694
          1        189                  0                  0                  0                  0        23335.88653                  0         34.7526808        212.6401694
          1        190                  0                  0                  0                  0        23459.80211                  0         34.7526808        212.6401694
          1        191                  0                  0                  0                  0        23583.71769                  0         34.7526808        212.6401694
          1        192                  0                  0                  0                  0        23707.63327                  0         34.7526808        212.6401694
          1        193                  0                  0                  0                  0        23831.54885                  0         34.7526808        212.6401694
          1        194                  0                  0                  0                  0        23955.46443                  0         34.7526808        212.6401694
          1        195                  0                  0                  0                  0           24079.38                  0         34.7526808        212.6401694
          1        196                  0                  0                  0                  0        24203.29558                  0         34.7526808        212.6401694
          1        197                  0                  0                  0                  0        24327.21116                  0         34.7526808        212.6401694
          1        198                  0                  0                  0                  0        24451.12674                  0         34.7526808        212.6401694
          1        199                  0                  0                  0                  0        24575.04232                  0         34.7526808        212.6401694
          1        200                  0                  0                  0                  0         24698.9579                  0         34.7526808        212.6401694
          1        201                  0                  0                  0                  0        24822.87348                  0         34.7526808        212.6401694
          1        202                  0                  0                  0                  0        24946.78906                  0         34.7526808        212.6401694
          1        203                  0                  0                  0                  0        25070.70464                  0         34.7526808        212.6401694
          1        204                  0                  0                  0                  0        25194.62021                  0         34.7526808        212.6401694
          1        205                  0                  0                  0                  0        25318.53579                  0         34.7526808        212.6401694
          1        206                  0                  0                  0                  0        25442.45137                  0         34.7526808        212.6401694
          1        207                  0                  0                  0                  0        25566.36695                  0         34.7526808        212.6401694
          1        208                  0                  0                  0                  0        25690.28253                  0         34.7526808        212.6401694
          1        209                  0                  0                  0                  0        25814.19811                  0         34.7526808        212.6401694
          1        210                  0                  0                  0                  0        25938.11369                  0         34.7526808        212.6401694
          1        211                  0                  0                  0                  0        26062.02927                  0         34.7526808        212.6401694
          1        212                  0                  0                  0                  0        26185.94485                  0         34.7526808        212.6401694
          1        213                  0                  0                  0                  0        26309.86042                  0         34.7526808        212.6401694
          1        214                  0                  0                  0                  0          26433.776                  0         34.7526808        212.6401694
          1        215                  0                  0                  0                  0        26557.69158                  0         34.7526808        212.6401694
          1        216                  0                  0                  0                  0        26681.60716                  0         34.7526808        212.6401694
          1        217                  0                  0                  0                  0        26805.52274                  0         34.7526808        212.6401694
          1        218                  0                  0                  0                  0        26929.43832                  0         34.7526808        212.6401694
          1        219                  0                  0                  0                  0         27053.3539                  0         34.7526808        212.6401694
          1        220                  0                  0                  0                  0        27177.26948                  0         34.7526808        212.6401694
          1        221                  0                  0                  0                  0        27301.18506                  0         34.7526808        212.6401694
          1        222                  0                  0                  0                  0        27425.10063                  0         34.7526808        212.6401694
          1        223                  0                  0                  0                  0        27549.01621                  0         34.7526808        212.6401694
          1        224                  0                  0                  0                  0        27672.93179                  0         34.7526808        212.6401694
          1        225                  0                  0                  0                  0        27796.84737                  0         34.7526808        212.6401694
          1        226                  0                  0                  0                  0        27920.76295                  0         34.7526808        212.6401694
          1        227                  0                  0                  0                  0        28044.67853                  0         34.7526808        212.6401694
          1        228                  0                  0                  0                  0        28168.59411                  0         34.7526808        212.6401694
          1        229                  0                  0                  0                  0        28292.50969                  0         34.7526808        212.6401694
          1        230                  0                  0                  0                  0        28416.42527                  0         34.7526808        212.6401694
          1        231                  0                  0                  0                  0        28540.34084                  0         34.7526808        212.6401694
          1        232                  0                  0                  0                  0        28664.25642                  0         34.7526808        212.6401694
          1        233                  0                  0                  0                  0          28788.172                  0         34.7526808        212.6401694
          1        234                  0                  0                  0                  0        28912.08758                  0         34.7526808        212.6401694
          1        235                  0                  0                  0                  0        29036.00316                  0         34.7526808        212.6401694
          1        236                  0                  0                  0                  0        29159.91874                  0         34.7526808        212.6401694
          1        237                  0                  0                  0                  0        29283.83432                  0         34.7526808        212.6401694
          1        238                  0                  0                  0                  0         29407.7499                  0         34.7526808        212.6401694
          1        239                  0                  0                  0                  0        29531.66548                  0         34.7526808        212.6401694
          1        240                  0                  0                  0                  0        29655.58105                  0         34.7526808        212.6401694
          1        241                  0                  0                  0                  0        29779.49663                  0         34.7526808        212.6401694
          1        242                  0                  0                  0                  0        29903.41221                  0         34.7526808        212.6401694
          1        243                  0                  0                  0                  0        30027.32779                  0         34.7526808        212.6401694
          1        244                  0                  0                  0                  0        30151.24337                  0         34.7526808        212.6401694
          1        245                  0                  0                  0                  0        30275.15895                  0         34.7526808        212.6401694
          1        246                  0                  0                  0                  0        30399.07453                  0         34.7526808        212.6401694
          1        247                  0                  0                  0                  0        30522.99011                  0         34.7526808        212.6401694
          1        248                  0                  0                  0                  0        30646.90569                  0         34.7526808        212.6401694
          1        249                  0                  0                  0                  0        30770.82126                  0         34.7526808        212.6401694
          1        250                  0                  0                  0                  0        30894.73684                  0         34.7526808        212.6401694
          1        251                  0                  0                  0                  0        31018.65242                  0         34.7526808        212.6401694
          1        252                  0                  0                  0                  0          31142.568                  0         34.7526808        212.6401694
          1        253                  0                  0                  0                  0        31266.48358                  0         34.7526808        212.6401694
          1        254                  0                  0                  0                  0        31390.39916                  0         34.7526808        212.6401694
          1        255                  0                  0                  0                  0        31514.31474                  0         34.7526808        212.6401694
          1        256                  0                  0                  0                  0        31638.23032                  0         34.7526808        212.6401694
